PPG1,PPG2
-91.956,-59.533
-87.864,-59.821
-83.82,-60.11
-79.824,-60.401
-75.888,-60.693
-72.012,-60.988
-68.196,-61.287
-64.44,-61.589
-60.744,-61.895
-57.132,-62.206
-53.58,-62.522
-50.112,-62.845
-46.716,-63.174
-43.404,-63.511
-40.176,-63.856
-37.02,-64.21
-33.948,-64.572
-30.96,-64.945
-28.068,-65.327
-25.26,-65.72
-22.536,-66.124
-19.896,-66.539
-17.34,-66.965
-14.88,-67.402
-12.504,-67.85
-10.224,-68.31
-8.028,-68.78
-5.904,-69.26
-3.876,-69.749
-1.932,-70.248
-0.072,-70.754
1.704,-71.268
3.408,-71.787
5.028,-72.31
6.564,-72.836
8.028,-73.363
9.42,-73.89
10.74,-74.413
11.988,-74.932
13.164,-75.443
14.28,-75.945
15.324,-76.434
16.308,-76.908
17.232,-77.363
18.084,-77.798
18.888,-78.209
19.644,-78.592
20.34,-78.944
20.988,-79.263
21.588,-79.544
22.14,-79.784
22.644,-79.98
23.112,-80.129
23.544,-80.227
23.928,-80.27
24.276,-80.256
24.6,-80.18
24.888,-80.041
25.152,-79.835
25.38,-79.56
25.596,-79.212
25.788,-78.788
25.956,-78.288
26.112,-77.709
26.244,-77.048
26.376,-76.304
26.496,-75.477
26.604,-74.564
26.7,-73.565
26.808,-72.48
26.904,-71.308
27.012,-70.049
27.12,-68.704
27.228,-67.274
27.348,-65.76
27.48,-64.163
27.624,-62.485
27.78,-60.728
27.948,-58.894
28.14,-56.986
28.356,-55.008
28.584,-52.962
28.836,-50.851
29.124,-48.681
29.424,-46.454
29.748,-44.175
30.108,-41.849
30.492,-39.48
30.912,-37.073
31.356,-34.633
31.836,-32.165
32.34,-29.675
32.88,-27.167
33.444,-24.647
34.044,-22.121
34.68,-19.593
35.34,-17.069
36.024,-14.553
36.744,-12.053
37.5,-9.571
38.28,-7.113
39.084,-4.684
39.912,-2.289
40.764,0.069
41.652,2.385
42.552,4.655
43.476,6.876
44.424,9.044
45.384,11.156
46.368,13.209
47.352,15.201
48.36,17.13
49.38,18.994
50.412,20.79
51.444,22.519
52.488,24.178
53.532,25.767
54.576,27.287
55.62,28.736
56.664,30.116
57.708,31.426
58.74,32.667
59.76,33.841
60.768,34.949
61.764,35.992
62.736,36.972
63.696,37.891
64.632,38.751
65.544,39.555
66.432,40.304
67.284,41.001
68.112,41.65
68.916,42.251
69.672,42.809
70.392,43.326
71.064,43.805
71.7,44.248
72.3,44.658
72.84,45.039
73.344,45.392
73.788,45.721
74.184,46.028
74.52,46.315
74.796,46.584
75.024,46.839
75.192,47.08
75.3,47.31
75.348,47.532
75.324,47.745
75.252,47.952
75.108,48.155
74.904,48.354
74.628,48.551
74.292,48.746
73.896,48.94
73.428,49.134
72.912,49.329
72.324,49.523
71.676,49.719
70.968,49.915
70.2,50.113
69.372,50.31
68.496,50.509
67.56,50.707
66.576,50.904
65.544,51.101
64.464,51.297
63.348,51.49
62.172,51.68
60.972,51.868
59.736,52.051
58.464,52.229
57.156,52.401
55.824,52.568
54.468,52.727
53.1,52.879
51.708,53.023
50.292,53.158
48.876,53.284
47.448,53.399
46.02,53.505
44.58,53.599
43.14,53.683
41.712,53.755
40.284,53.816
38.868,53.864
37.452,53.901
36.06,53.927
34.68,53.94
33.312,53.941
31.968,53.931
30.636,53.91
29.34,53.877
28.056,53.834
26.796,53.78
25.56,53.717
24.36,53.643
23.172,53.561
22.02,53.47
20.892,53.371
19.788,53.264
18.72,53.151
17.676,53.031
16.656,52.905
15.672,52.775
14.7,52.639
13.776,52.5
12.864,52.357
11.976,52.212
11.124,52.064
10.296,51.914
9.48,51.763
8.7,51.61
7.944,51.458
7.212,51.305
6.492,51.152
5.808,51
5.136,50.848
4.488,50.698
3.864,50.548
3.264,50.4
2.688,50.253
2.124,50.107
1.584,49.963
1.068,49.82
0.576,49.678
0.096,49.537
-0.348,49.397
-0.78,49.258
-1.188,49.118
-1.572,48.979
-1.932,48.84
-2.268,48.7
-2.58,48.558
-2.868,48.415
-3.132,48.27
-3.372,48.123
-3.576,47.973
-3.756,47.819
-3.912,47.66
-4.044,47.498
-4.14,47.33
-4.2,47.156
-4.236,46.976
-4.248,46.789
-4.224,46.594
-4.176,46.391
-4.092,46.18
-3.972,45.959
-3.816,45.728
-3.636,45.487
-3.432,45.235
-3.18,44.972
-2.904,44.697
-2.592,44.41
-2.256,44.109
-1.872,43.796
-1.476,43.469
-1.032,43.129
-0.564,42.774
-0.06,42.405
0.48,42.021
1.044,41.622
1.644,41.208
2.268,40.779
2.928,40.335
3.612,39.875
4.344,39.401
5.088,38.911
5.868,38.406
6.684,37.887
7.524,37.353
8.4,36.804
9.3,36.241
10.236,35.664
11.196,35.074
12.18,34.471
13.212,33.856
14.256,33.228
15.336,32.589
16.452,31.94
17.592,31.28
18.756,30.611
19.956,29.933
21.18,29.247
22.44,28.554
23.712,27.854
25.032,27.149
26.364,26.44
27.72,25.727
29.112,25.011
30.516,24.294
31.944,23.575
33.396,22.857
34.872,22.14
36.36,21.426
37.872,20.714
39.384,20.007
40.92,19.305
42.456,18.61
44.004,17.921
45.552,17.241
47.112,16.57
48.66,15.91
50.208,15.26
51.744,14.622
53.268,13.998
54.78,13.387
56.28,12.79
57.744,12.21
59.196,11.645
60.612,11.097
61.992,10.567
63.336,10.054
64.644,9.561
65.916,9.087
67.128,8.633
68.304,8.199
69.42,7.786
70.476,7.394
71.472,7.023
72.408,6.674
73.284,6.347
74.1,6.042
74.832,5.759
75.516,5.499
76.116,5.26
76.644,5.045
77.112,4.851
77.496,4.679
77.82,4.53
78.072,4.403
78.252,4.297
78.36,4.212
78.408,4.149
78.396,4.106
78.324,4.084
78.18,4.082
78,4.1
77.76,4.137
77.472,4.192
77.136,4.266
76.764,4.358
76.368,4.468
75.936,4.594
75.48,4.736
75,4.895
74.52,5.068
74.016,5.257
73.524,5.459
73.02,5.676
72.54,5.905
72.06,6.147
71.604,6.401
71.172,6.667
70.764,6.944
70.38,7.231
70.044,7.528
69.744,7.835
69.492,8.151
69.276,8.475
69.12,8.807
69,9.147
68.952,9.494
68.94,9.847
69,10.207
69.096,10.573
69.264,10.944
69.48,11.32
69.744,11.701
70.068,12.085
70.44,12.474
70.86,12.866
71.328,13.261
71.832,13.659
72.372,14.059
72.948,14.461
73.56,14.864
74.196,15.269
74.844,15.674
75.516,16.08
76.188,16.487
76.872,16.893
77.556,17.299
78.24,17.703
78.912,18.107
79.56,18.509
80.196,18.909
80.808,19.308
81.384,19.703
81.924,20.096
82.416,20.486
82.872,20.872
83.28,21.255
83.64,21.634
83.94,22.009
84.192,22.379
84.372,22.744
84.492,23.104
84.552,23.459
84.552,23.808
84.48,24.151
84.348,24.489
84.144,24.82
83.88,25.145
83.556,25.464
83.16,25.775
82.704,26.08
82.2,26.378
81.636,26.669
81.012,26.952
80.34,27.228
79.632,27.497
78.864,27.758
78.072,28.012
77.232,28.258
76.38,28.496
75.492,28.727
74.58,28.95
73.656,29.165
72.708,29.373
71.772,29.573
70.824,29.765
69.876,29.95
68.94,30.127
68.016,30.297
67.104,30.459
66.216,30.614
65.352,30.762
64.512,30.902
63.708,31.036
62.94,31.162
62.208,31.281
61.512,31.394
60.864,31.5
60.264,31.599
59.712,31.692
59.208,31.779
58.752,31.859
58.344,31.933
57.996,32.002
57.696,32.064
57.444,32.121
57.252,32.173
57.108,32.219
57.024,32.259
56.976,32.295
56.976,32.326
57.036,32.352
57.132,32.373
57.264,32.39
57.432,32.402
57.648,32.41
57.9,32.414
58.176,32.414
58.476,32.411
58.812,32.403
59.16,32.392
59.532,32.378
59.928,32.36
60.324,32.339
60.744,32.315
61.164,32.287
61.584,32.257
62.016,32.224
62.436,32.188
62.856,32.149
63.276,32.107
63.684,32.063
64.08,32.016
64.464,31.967
64.848,31.915
65.208,31.86
65.556,31.803
65.88,31.743
66.192,31.681
66.492,31.616
66.768,31.549
67.032,31.479
67.272,31.406
67.5,31.331
67.716,31.252
67.908,31.172
68.076,31.088
68.244,31.001
68.4,30.911
68.532,30.819
68.652,30.723
68.772,30.624
68.88,30.521
68.976,30.415
69.06,30.306
69.144,30.193
69.216,30.077
69.288,29.957
69.36,29.833
69.432,29.705
69.492,29.573
69.552,29.438
69.612,29.298
69.672,29.154
69.732,29.006
69.792,28.853
69.84,28.697
69.9,28.535
69.948,28.37
69.996,28.2
70.032,28.025
70.08,27.847
70.104,27.663
70.128,27.475
70.152,27.283
70.152,27.086
70.14,26.885
70.128,26.68
70.08,26.47
70.02,26.255
69.948,26.037
69.84,25.814
69.72,25.587
69.564,25.356
69.384,25.121
69.168,24.882
68.916,24.639
68.628,24.392
68.292,24.142
67.932,23.888
67.524,23.631
67.068,23.37
66.564,23.106
66.012,22.839
65.424,22.569
64.776,22.296
64.068,22.02
63.324,21.741
62.52,21.459
61.668,21.175
60.756,20.888
59.796,20.598
58.788,20.307
57.732,20.013
56.616,19.716
55.464,19.418
54.264,19.117
53.016,18.814
51.72,18.509
50.4,18.203
49.032,17.894
47.64,17.583
46.212,17.27
44.76,16.955
43.284,16.639
41.784,16.32
40.272,16
38.748,15.677
37.224,15.353
35.688,15.027
34.164,14.698
32.64,14.368
31.116,14.036
29.616,13.701
28.14,13.365
26.676,13.026
25.236,12.686
23.832,12.343
22.464,11.998
21.132,11.651
19.836,11.302
18.588,10.951
17.376,10.598
16.212,10.242
15.108,9.885
14.052,9.525
13.044,9.164
12.096,8.8
11.196,8.434
10.356,8.067
9.564,7.698
8.832,7.327
8.16,6.954
7.536,6.58
6.96,6.204
6.444,5.827
5.964,5.448
5.544,5.069
5.16,4.688
4.824,4.307
4.524,3.925
4.26,3.543
4.032,3.16
3.828,2.777
3.648,2.394
3.504,2.012
3.372,1.629
3.252,1.247
3.144,0.866
3.048,0.486
2.964,0.106
2.868,-0.272
2.784,-0.649
2.688,-1.024
2.592,-1.398
2.472,-1.77
2.352,-2.14
2.208,-2.509
2.052,-2.875
1.872,-3.239
1.68,-3.6
1.452,-3.96
1.212,-4.317
0.936,-4.672
0.648,-5.024
0.324,-5.374
-0.024,-5.722
-0.408,-6.068
-0.804,-6.411
-1.236,-6.752
-1.692,-7.091
-2.172,-7.428
-2.676,-7.763
-3.204,-8.097
-3.756,-8.428
-4.332,-8.759
-4.908,-9.088
-5.52,-9.416
-6.132,-9.742
-6.768,-10.068
-7.404,-10.394
-8.052,-10.719
-8.7,-11.043
-9.36,-11.368
-10.02,-11.692
-10.68,-12.017
-11.328,-12.342
-11.976,-12.667
-12.612,-12.993
-13.248,-13.32
-13.86,-13.647
-14.448,-13.976
-15.036,-14.305
-15.588,-14.636
-16.128,-14.968
-16.632,-15.301
-17.112,-15.635
-17.568,-15.97
-17.988,-16.307
-18.372,-16.645
-18.72,-16.984
-19.032,-17.324
-19.308,-17.665
-19.536,-18.006
-19.728,-18.349
-19.884,-18.693
-19.98,-19.037
-20.04,-19.381
-20.052,-19.726
-20.004,-20.072
-19.92,-20.417
-19.788,-20.762
-19.62,-21.107
-19.392,-21.452
-19.116,-21.796
-18.804,-22.139
-18.444,-22.482
-18.036,-22.824
-17.592,-23.164
-17.112,-23.504
-16.596,-23.842
-16.044,-24.178
-15.468,-24.513
-14.868,-24.847
-14.244,-25.178
-13.608,-25.508
-12.948,-25.836
-12.288,-26.162
-11.628,-26.487
-10.968,-26.809
-10.332,-27.129
-9.696,-27.447
-9.096,-27.763
-8.52,-28.078
-7.98,-28.39
-7.476,-28.7
-7.044,-29.008
-6.66,-29.315
-6.336,-29.619
-6.096,-29.922
-5.94,-30.223
-5.868,-30.522
-5.892,-30.819
-6.024,-31.115
-6.264,-31.408
-6.624,-31.701
-7.104,-31.991
-7.716,-32.28
-8.46,-32.567
-9.348,-32.853
-10.392,-33.137
-11.58,-33.419
-12.912,-33.699
-14.412,-33.978
-16.068,-34.255
-17.88,-34.529
-19.86,-34.802
-22.008,-35.073
-24.312,-35.342
-26.784,-35.608
-29.412,-35.872
-32.196,-36.134
-35.136,-36.392
-38.232,-36.649
-41.46,-36.902
-44.844,-37.152
-48.348,-37.4
-51.996,-37.644
-55.752,-37.884
-59.628,-38.122
-63.612,-38.356
-67.692,-38.586
-71.856,-38.813
-76.092,-39.036
-80.4,-39.255
-84.768,-39.47
-89.172,-39.682
-93.624,-39.889
-98.088,-40.093
-102.576,-40.293
-107.064,-40.49
-111.54,-40.683
-116.004,-40.872
-120.432,-41.058
-124.824,-41.241
-129.156,-41.421
-133.428,-41.598
-137.628,-41.773
-141.756,-41.945
-145.788,-42.115
-149.712,-42.283
-153.54,-42.45
-157.26,-42.616
-160.848,-42.781
-164.304,-42.945
-167.628,-43.11
-170.82,-43.274
-173.856,-43.439
-176.748,-43.605
-179.484,-43.773
-182.064,-43.942
-184.488,-44.114
-186.744,-44.288
-188.832,-44.464
-190.752,-44.645
-192.516,-44.828
-194.1,-45.016
-195.528,-45.207
-196.788,-45.403
-197.88,-45.604
-198.804,-45.81
-199.572,-46.021
-200.172,-46.237
-200.604,-46.459
-200.892,-46.686
-201.024,-46.918
-201,-47.157
-200.82,-47.401
-200.508,-47.65
-200.04,-47.905
-199.44,-48.166
-198.696,-48.431
-197.82,-48.702
-196.824,-48.978
-195.684,-49.258
-194.436,-49.543
-193.056,-49.832
-191.568,-50.125
-189.96,-50.421
-188.232,-50.721
-186.408,-51.023
-184.476,-51.328
-182.448,-51.635
-180.324,-51.945
-178.092,-52.255
-175.776,-52.567
-173.364,-52.88
-170.868,-53.193
-168.3,-53.507
-165.636,-53.821
-162.9,-54.135
-160.08,-54.448
-157.2,-54.761
-154.236,-55.074
-151.212,-55.387
-148.128,-55.699
-144.972,-56.01
-141.756,-56.322
-138.492,-56.633
-135.18,-56.945
-131.808,-57.257
-128.388,-57.57
-124.932,-57.885
-121.44,-58.201
-117.9,-58.519
-114.324,-58.84
-110.724,-59.164
-107.1,-59.492
-103.452,-59.825
-99.78,-60.163
-96.096,-60.507
-92.4,-60.858
-88.692,-61.216
-84.984,-61.582
-81.276,-61.957
-77.58,-62.341
-73.884,-62.735
-70.2,-63.14
-66.528,-63.556
-62.88,-63.983
-59.256,-64.423
-55.656,-64.875
-52.092,-65.339
-48.564,-65.816
-45.072,-66.305
-41.616,-66.806
-38.22,-67.32
-34.86,-67.845
-31.56,-68.382
-28.308,-68.928
-25.116,-69.484
-21.984,-70.048
-18.924,-70.619
-15.924,-71.196
-12.984,-71.776
-10.116,-72.359
-7.32,-72.941
-4.584,-73.522
-1.932,-74.098
0.66,-74.667
3.168,-75.226
5.604,-75.773
7.98,-76.304
10.272,-76.816
12.492,-77.306
14.652,-77.771
16.74,-78.207
18.756,-78.609
20.712,-78.976
22.596,-79.302
24.42,-79.584
26.184,-79.818
27.888,-80.001
29.532,-80.128
31.128,-80.196
32.676,-80.202
34.164,-80.14
35.616,-80.009
37.02,-79.805
38.376,-79.524
39.708,-79.163
40.992,-78.721
42.24,-78.193
43.452,-77.578
44.64,-76.874
45.792,-76.078
46.932,-75.19
48.036,-74.209
49.104,-73.132
50.16,-71.961
51.192,-70.694
52.212,-69.332
53.196,-67.875
54.168,-66.326
55.104,-64.683
56.04,-62.951
56.94,-61.13
57.828,-59.222
58.68,-57.232
59.52,-55.162
60.336,-53.015
61.116,-50.796
61.884,-48.508
62.616,-46.156
63.324,-43.745
63.996,-41.28
64.644,-38.765
65.256,-36.207
65.832,-33.61
66.372,-30.982
66.876,-28.326
67.344,-25.651
67.776,-22.961
68.16,-20.262
68.508,-17.561
68.82,-14.864
69.084,-12.177
69.312,-9.505
69.492,-6.855
69.636,-4.232
69.744,-1.641
69.804,0.912
69.828,3.422
69.804,5.884
69.756,8.295
69.672,10.649
69.552,12.942
69.408,15.172
69.228,17.334
69.036,19.426
68.808,21.445
68.568,23.39
68.304,25.257
68.028,27.047
67.752,28.756
67.452,30.386
67.164,31.935
66.864,33.403
66.576,34.79
66.288,36.098
66.012,37.327
65.748,38.478
65.496,39.553
65.268,40.553
65.052,41.481
64.872,42.339
64.704,43.129
64.572,43.854
64.464,44.516
64.392,45.119
64.344,45.666
64.332,46.159
64.356,46.602
64.404,46.998
64.488,47.351
64.608,47.663
64.764,47.939
64.944,48.18
65.148,48.391
65.388,48.575
65.652,48.734
65.94,48.872
66.252,48.991
66.588,49.094
66.936,49.183
67.296,49.262
67.668,49.331
68.04,49.394
68.424,49.452
68.808,49.507
69.192,49.561
69.576,49.614
69.948,49.669
70.296,49.726
70.644,49.787
70.968,49.851
71.268,49.919
71.544,49.993
71.796,50.071
72.012,50.155
72.204,50.244
72.36,50.339
72.48,50.438
72.552,50.542
72.588,50.65
72.588,50.762
72.528,50.877
72.432,50.994
72.3,51.113
72.108,51.233
71.868,51.353
71.592,51.472
71.256,51.59
70.884,51.705
70.452,51.818
69.984,51.926
69.456,52.03
68.892,52.128
68.268,52.22
67.608,52.305
66.9,52.382
66.156,52.451
65.364,52.511
64.524,52.562
63.648,52.603
62.724,52.634
61.764,52.654
60.768,52.663
59.736,52.661
58.656,52.648
57.54,52.624
56.388,52.588
55.2,52.541
53.976,52.482
52.716,52.413
51.42,52.332
50.088,52.24
48.72,52.138
47.304,52.026
45.864,51.903
44.376,51.771
42.864,51.63
41.304,51.479
39.708,51.321
38.076,51.154
36.396,50.98
34.68,50.799
32.928,50.612
31.14,50.419
29.304,50.22
27.42,50.016
25.5,49.807
23.544,49.594
21.54,49.378
19.5,49.158
17.424,48.936
15.3,48.711
13.14,48.485
10.944,48.256
8.724,48.027
6.456,47.796
4.152,47.565
1.836,47.333
-0.516,47.101
-2.892,46.869
-5.292,46.636
-7.704,46.404
-10.14,46.173
-12.576,45.941
-15.024,45.71
-17.472,45.479
-19.92,45.248
-22.356,45.018
-24.768,44.787
-27.18,44.556
-29.556,44.325
-31.908,44.093
-34.236,43.86
-36.504,43.626
-38.748,43.391
-40.92,43.154
-43.056,42.914
-45.12,42.672
-47.112,42.427
-49.044,42.179
-50.892,41.926
-52.668,41.67
-54.348,41.408
-55.944,41.141
-57.456,40.869
-58.86,40.59
-60.168,40.304
-61.38,40.011
-62.484,39.71
-63.492,39.401
-64.392,39.084
-65.184,38.756
-65.868,38.42
-66.444,38.073
-66.924,37.715
-67.296,37.346
-67.572,36.966
-67.752,36.575
-67.836,36.171
-67.824,35.755
-67.728,35.326
-67.56,34.884
-67.296,34.429
-66.972,33.961
-66.576,33.48
-66.12,32.985
-65.604,32.476
-65.052,31.954
-64.44,31.419
-63.804,30.87
-63.12,30.308
-62.424,29.732
-61.716,29.144
-60.984,28.542
-60.252,27.929
-59.52,27.303
-58.788,26.665
-58.068,26.015
-57.372,25.355
-56.688,24.684
-56.028,24.002
-55.392,23.311
-54.792,22.611
-54.228,21.902
-53.688,21.185
-53.196,20.46
-52.74,19.728
-52.32,18.99
-51.936,18.247
-51.576,17.498
-51.264,16.744
-50.988,15.987
-50.736,15.227
-50.508,14.464
-50.304,13.699
-50.124,12.933
-49.956,12.167
-49.8,11.401
-49.644,10.635
-49.476,9.871
-49.32,9.11
-49.14,8.351
-48.948,7.595
-48.732,6.844
-48.48,6.097
-48.192,5.356
-47.868,4.621
-47.496,3.892
-47.076,3.17
-46.596,2.457
-46.056,1.752
-45.456,1.056
-44.796,0.369
-44.064,-0.307
-43.272,-0.973
-42.408,-1.627
-41.472,-2.269
-40.476,-2.899
-39.42,-3.516
-38.304,-4.12
-37.128,-4.709
-35.904,-5.284
-34.632,-5.845
-33.324,-6.39
-31.992,-6.919
-30.636,-7.431
-29.268,-7.928
-27.9,-8.407
-26.532,-8.869
-25.2,-9.313
-23.88,-9.739
-22.62,-10.146
-21.408,-10.535
-20.268,-10.906
-19.2,-11.257
-18.228,-11.588
-17.364,-11.901
-16.608,-12.194
-15.984,-12.467
-15.492,-12.72
-15.144,-12.954
-14.94,-13.168
-14.904,-13.362
-15.036,-13.537
-15.336,-13.692
-15.804,-13.828
-16.44,-13.944
-17.256,-14.041
-18.24,-14.12
-19.38,-14.179
-20.688,-14.221
-22.14,-14.245
-23.724,-14.25
-25.44,-14.239
-27.264,-14.211
-29.184,-14.166
-31.176,-14.105
-33.216,-14.029
-35.292,-13.938
-37.368,-13.832
-39.432,-13.712
-41.448,-13.579
-43.38,-13.433
-45.216,-13.275
-46.92,-13.105
-48.444,-12.923
-49.776,-12.732
-50.892,-12.53
-51.732,-12.319
-52.296,-12.099
-52.536,-11.872
-52.428,-11.636
-51.96,-11.394
-51.084,-11.146
-49.8,-10.892
-48.072,-10.633
-45.888,-10.37
-43.248,-10.102
-40.116,-9.832
-36.516,-9.558
-32.412,-9.283
-27.84,-9.005
-22.788,-8.727
-17.268,-8.448
-11.292,-8.169
-4.896,-7.89
1.908,-7.612
9.084,-7.335
16.608,-7.06
24.42,-6.786
32.496,-6.515
40.776,-6.247
49.2,-5.982
57.732,-5.72
66.288,-5.461
74.82,-5.207
83.268,-4.956
91.536,-4.71
99.576,-4.469
107.304,-4.232
114.648,-4
121.548,-3.773
127.92,-3.551
133.692,-3.334
138.804,-3.123
143.196,-2.916
146.784,-2.715
149.52,-2.519
151.356,-2.328
152.232,-2.143
152.124,-1.963
150.996,-1.788
148.812,-1.617
145.572,-1.452
141.252,-1.292
135.852,-1.137
129.396,-0.986
121.908,-0.84
113.412,-0.698
103.956,-0.56
93.588,-0.427
82.392,-0.298
70.44,-0.173
